Montant,Type,Timestamp,Origine,Destination
2000.0,CASHIN,2018-08-08 17:46:45,3392626862857,39006
1990.0,CASHOUT,2018-08-08 17:48:48,39006,3392626862857
2500000.0,CASHOUT,2018-08-08 17:50:35,339471105,339264382591
50000.0,P2P,2018-08-08 17:50:34,339227584825,98678
2000.0,CASHIN,2018-08-08 17:51:46,3392626862857,23300
14000.0,CASHOUT,2018-08-08 17:54:07,339223113298,3392260231077
1990.0,CASHOUT,2018-08-08 17:54:14,23300,3392626862857
1025.0,CASHIN,2018-08-08 17:56:53,339855833,17570
2000.0,CASHIN,2018-08-08 17:58:44,3392626862857,74825
1990.0,CASHOUT,2018-08-08 18:00:27,74825,3392626862857
93000.0,CASHOUT,2018-08-08 18:01:19,339221791167,339264382591
14900.0,CASHOUT,2018-08-08 18:07:59,339223147266,339264382921
500.0,CASHIN,2018-08-08 18:12:46,339264382905,339246254559
1500.0,CASHOUT,2018-08-08 18:14:26,339221382854,3392436705017
5000.0,CASHIN,2018-08-08 18:19:42,3392245058587,339225094119
2000.0,CASHIN,2018-08-08 18:21:24,3392626862857,17115
1990.0,CASHOUT,2018-08-08 18:22:52,17115,3392626862857
400.0,PAYMENT,2018-08-08 18:22:55,18348,339339582
2000.0,PAYMENT,2018-08-08 18:23:25,339269263975,339339991
2850.0,CASHOUT,2018-08-08 18:25:09,339222909291,339264382964
850.0,CASHIN,2018-08-08 18:25:58,339264382964,339222909291
2000.0,CASHIN,2018-08-08 18:26:18,3392626862857,73710
90000.0,CASHOUT,,339229966311,3392295510147
1990.0,CASHOUT,2018-08-08 18:27:52,73710,3392626862857
93333.0,CASHOUT,2018-08-08 18:28:22,339228260442,3392295510147
4500.0,CASHOUT,2018-08-08 18:33:03,339220461567,3392633875717
2000.0,CASHIN,2018-08-08 18:34:55,3392626862857,28987
61000.0,CASHIN,2018-08-08 18:35:44,339264382591,339224770035
1990.0,CASHOUT,2018-08-08 18:36:29,28987,3392626862857
10000.0,CASHIN,2018-08-08 18:39:26,3392248969447,30038
585100.0,CASHIN,2018-08-08 18:40:26,339264382557,339353153
1000.0,CASHIN,2018-08-08 18:40:58,3392246700347,61594
2000.0,CASHIN,2018-08-08 18:44:12,3392626862857,04066
1990.0,CASHOUT,2018-08-08 18:45:40,04066,3392626862857
1000.0,PAYMENT,2018-08-08 18:45:35,339221656773,339339715
86600.0,CASHOUT,2018-08-08 18:46:41,339247089755,339264382531
22000.0,CASHIN,2018-08-08 18:47:54,339264183097,339229702270
2000.0,CASHIN,2018-08-08 18:49:47,3392626862857,99076
27000.0,P2P,2018-08-08 18:50:02,339229702270,339222855454
1990.0,CASHOUT,2018-08-08 18:51:25,99076,3392626862857
10000.0,PAYMENT,2018-08-08 18:52:27,339229071119,339339758
5000.0,CASHOUT,2018-08-08 18:53:00,339224515404,339264382952
2800.0,PAYMENT,2018-08-08 18:56:35,339220880920,339339953
2000.0,CASHIN,2018-08-08 18:57:40,3392626862857,82588
100000.0,CASHIN,2018-08-08 18:58:10,3392247430577,339221283131
83333.0,CASHOUT,2018-08-08 18:58:41,339226781721,3392285702767
90000.0,CASHOUT,2018-08-08 18:58:49,339261594854,3392287823157
1990.0,CASHOUT,2018-08-08 18:59:29,82588,3392626862857
90000.0,CASHOUT,2018-08-08 19:00:51,339228644962,3392287823157
90000.0,CASHOUT,2018-08-08 19:10:31,339263080050,339264382952
1900.0,CASHIN,2018-08-08 19:13:19,3392248969447,30038
60400.0,PAYMENT,2018-08-08 19:13:31,339224770035,339339799
5000.0,CASHIN,2018-08-08 19:15:04,3392245058587,339229394236
26600.0,CASHOUT,2018-08-08 19:16:22,339221598304,339264382531
1500000.0,CASHOUT,2018-08-08 19:16:53,3392699879151,339264382963
10000.0,CASHIN,2018-08-08 19:17:01,3392245058587,339229121677
75000.0,CASHOUT,,339241671853,3392289146437
3300.0,CASHOUT,2018-08-08 19:21:02,339248970597,33922480202073
500.0,CASHIN,2018-08-08 19:23:31,3392233346757,25684
32000.0,CASHOUT,2018-08-08 19:33:34,339263492368,339264382557
76667.0,CASHOUT,2018-08-08 19:34:41,339263789275,3392235998987
8000.0,CASHOUT,2018-08-08 19:38:12,339261534585,3392436705017
990.0,CASHOUT,2018-08-08 19:39:26,19513,3392259193677
98000.0,CASHOUT,2018-08-08 19:45:00,339222323269,339264382905
10900.0,CASHOUT,2018-08-08 19:46:35,91615,3392203596207
83000.0,CASHOUT,2018-08-08 19:47:41,339247121677,3392246518147
10000.0,CASHOUT,2018-08-08 19:54:31,339225375159,3392283841717
15.0,CASHOUT,2018-08-08 19:57:38,339269329069,3392693290697
30000.0,CASHOUT,2018-08-08 20:03:34,339227545052,339264382591
50000.0,CASHOUT,2018-08-08 20:06:55,339226783094,339264382531
25000.0,CASHIN,2018-08-08 20:06:34,3392286862557,339229192787
25000.0,CASHIN,2018-08-08 20:06:49,3392286862557,339229192787
24000.0,CASHIN,2018-08-08 20:07:06,3392286862557,339229192787
23000.0,CASHIN,2018-08-08 20:07:21,3392286862557,339229192787
22500.0,CASHIN,2018-08-08 20:07:44,3392286862557,339229192787
19000.0,CASHIN,2018-08-08 20:08:00,3392286862557,339229192787
20500.0,CASHIN,2018-08-08 20:08:19,3392286862557,339229192787
23000.0,CASHIN,2018-08-08 20:08:51,3392286862557,339229192787
17950.0,CASHIN,2018-08-08 20:09:31,3392286862557,339229192787
75000.0,CASHOUT,2018-08-08 20:09:59,339269342213,339264382557
198950.0,CASHOUT,2018-08-08 20:12:03,339229192787,3392286862557
95000.0,CASHOUT,2018-08-08 20:12:53,33922842984277,33922842984272
10000.0,CASHIN,2018-08-08 20:12:49,339855890,339220711111
4000.0,CASHOUT,2018-08-08 20:20:35,339261088454,3392686206617
40000.0,CASHIN,2018-08-08 20:21:25,339264382964,339221157424
2020.0,CASHIN,2018-08-08 20:21:53,3392686206617,97647
500.0,CASHIN,2018-08-08 20:26:09,339264382964,339221157424
5000.0,P2P,2018-08-08 20:26:13,339225691118,339225240902
30000.0,CASHOUT,2018-08-08 20:30:48,15748,3392283889407
70000.0,CASHOUT,2018-08-08 20:36:13,339249771874,339264382952
45900.0,CASHOUT,2018-08-08 20:37:00,339224844188,339264382511
86650.0,CASHOUT,2018-08-08 20:38:12,339268006932,3392294141497
20000.0,CASHIN,2018-08-08 20:39:20,3392270309167,34738
90000.0,CASHOUT,2018-08-08 20:41:14,339263973935,3392233310707
12000.0,CASHIN,2018-08-08 20:42:39,3392268052157,78382
20000.0,CASHOUT,2018-08-08 20:46:46,339229144402,339264382952
75000.0,CASHIN,2018-08-08 20:50:44,3392616340497,339227030916
70000.0,CASHOUT,2018-08-08 20:56:30,339229070237,339264382531
90000.0,CASHOUT,2018-08-08 21:09:02,339251502826,339264382905
1990.0,CASHOUT,2018-08-08 21:09:56,41904,3392270309167
3000.0,PAYMENT,2018-08-08 21:12:37,339223590099,339339995
5000.0,CASHOUT,,339227030916,3392270309167
5000.0,CASHOUT,,339227030916,3392270309167
38000.0,PAYMENT,2018-08-08 21:14:30,339228252629,339339772
500.0,CASHIN,2018-08-08 21:15:08,3392267075827,339242289813
5000.0,CASHOUT,2018-08-08 21:16:33,339227030916,3392270309167
40500.0,P2P,2018-08-08 21:23:01,339221157424,339227603313
500.0,CASHOUT,2018-08-08 21:27:34,339223194854,339264382546
17000.0,PAYMENT,2018-08-08 21:34:49,339227281583,339339934
96667.0,CASHOUT,2018-08-08 21:35:58,339220669106,3392248956127
80000.0,CASHOUT,2018-08-08 21:35:55,48583,33922480444373
73333.0,CASHOUT,2018-08-08 21:39:31,339228930142,3392287823157
100.0,P2P,2018-08-08 21:44:22,339222036519,339269869832
55000.0,CASHIN,2018-08-08 21:52:00,33922788417979,339228749312
393.0,CASHIN,2018-08-08 22:04:05,3392492000997,339264527346
10000.0,CASHIN,2018-08-08 22:07:10,33922788417979,339228749312
2000.0,CASHOUT,2018-08-08 22:17:01,339225109697,3392684117287
154500.0,CASHOUT,2018-08-08 22:22:08,339269177070,3392220326467
20100.0,P2P,2018-08-08 22:20:03,339224779292,339222962124
2000.0,CASHIN,2018-08-08 22:22:38,3392225265247,39762
5000.0,CASHOUT,2018-08-08 22:29:55,339254086318,3392220326467
2650.0,PAYMENT,2018-08-08 22:28:16,339222516656,339339538
52000.0,CASHOUT,2018-08-08 22:37:23,339254878176,3392220326467
90000.0,CASHOUT,2018-08-08 22:39:54,339229966311,3392295510147
200.0,P2P,2018-08-08 22:49:25,31226,91833
600.0,CASHOUT,2018-08-08 23:10:41,91833,3392248481777
10000.0,CASHIN,2018-08-08 23:13:13,3392226868627,339222686862
49750.0,CASHOUT,2018-08-08 23:25:22,98678,3392630564517
2000.0,CASHIN,2018-08-08 23:43:05,3392263524077,339224562012
800.0,PAYMENT,2018-08-09 00:09:06,339225456460,339339534
15000.0,CASHIN,2018-08-09 00:16:01,3392237637817,78620
10000.0,PAYMENT,2018-08-09 00:16:04,47115,339339753
2000.0,CASHIN,2018-08-09 00:22:22,3392237637817,78620
10.0,P2P,2018-08-09 00:25:46,17397,97474
6998.0,CASHIN,2018-08-09 00:30:36,3392476731737,82244
55000.0,CASHIN,2018-08-09 00:57:21,3392246518147,339240674227
2200.0,CASHIN,2018-08-09 00:58:36,3392659561767,16371
50.0,CASHIN,2018-08-09 01:00:32,3392659561767,16371
1325.0,PAYMENT,2018-08-09 08:00:14,339222962124,339339584
109000.0,CASHOUT,2018-08-09 08:09:47,339220394622,339264382586
649300.0,CASHIN,2018-08-09 08:15:38,339264382531,339228834861
317100.0,PAYMENT,2018-08-09 08:19:17,339228834861,339339730
332200.0,PAYMENT,2018-08-09 08:21:07,339228834861,339339775
40000.0,CASHOUT,2018-08-09 08:23:58,339221726680,339264942785
20000.0,CASHOUT,2018-08-09 08:33:42,339223253742,339264382930
5000.0,CASHOUT,2018-08-09 08:38:49,339259502113,339264382982
25000.0,CASHIN,2018-08-09 08:38:40,3392286862557,67568
25000.0,CASHIN,2018-08-09 08:38:57,3392286862557,67568
24000.0,CASHIN,2018-08-09 08:39:17,3392286862557,67568
22000.0,CASHIN,2018-08-09 08:39:43,3392286862557,67568
1000.0,CASHIN,2018-08-09 08:39:55,3392219820857,339221982085
20000.0,CASHIN,2018-08-09 08:39:59,3392286862557,67568
40000.0,CASHIN,2018-08-09 08:40:07,339264382546,339224184219
21500.0,CASHIN,2018-08-09 08:40:19,3392286862557,67568
24500.0,CASHIN,2018-08-09 08:40:41,3392286862557,67568
16000.0,CASHIN,2018-08-09 08:41:28,3392286862557,67568
7000.0,CASHIN,2018-08-09 08:42:05,3392286862557,67568
14950.0,CASHIN,2018-08-09 08:42:36,3392286862557,67568
198950.0,CASHOUT,2018-08-09 08:43:40,67568,3392286862557
20000.0,CASHOUT,2018-08-09 08:45:19,339221655502,339264382996
5000.0,CASHOUT,2018-08-09 08:50:42,339225388045,3392253880457
5000.0,CASHOUT,2018-08-09 08:55:30,61728,3392222805357
90000.0,CASHOUT,2018-08-09 09:01:22,339223791792,3392287823157
151900.0,CASHIN,2018-08-09 09:09:10,339264382586,339353159
100000.0,CASHOUT,2018-08-09 09:11:59,339225760527,339264382926
100000.0,CASHOUT,2018-08-09 09:13:06,339263700157,33922418190079
2000.0,CASHOUT,2018-08-09 09:18:42,339261218310,339264382500
100000.0,CASHOUT,2018-08-09 09:17:27,339221581888,339264942785
2000.0,CASHIN,2018-08-09 09:22:35,3392828517897,339226107503
27500.0,CASHOUT,2018-08-09 09:23:09,339263290551,339264942785
96650.0,CASHOUT,2018-08-09 09:23:57,339265900486,3392289146437
93333.0,CASHOUT,2018-08-09 09:31:23,11779,339264183093
32000.0,CASHOUT,2018-08-09 09:31:33,339223534867,339264382930
80000.0,CASHOUT,2018-08-09 09:36:28,339224785207,3392292301347
5000.0,CASHIN,2018-08-09 09:32:34,339264382511,339221617160
90000.0,CASHOUT,2018-08-09 09:33:23,339227325350,339264183093
750.0,PAYMENT,2018-08-09 09:36:31,339228830786,339339533
2000.0,CASHOUT,2018-08-09 09:38:28,339269629260,339264183097
86667.0,CASHOUT,2018-08-09 09:38:57,339225319990,3392223079447
96000.0,CASHOUT,,339222556933,339264942772
350350.0,CASHIN,2018-08-09 09:40:19,339264382930,339353159
73300.0,CASHOUT,2018-08-09 09:40:54,339263564890,339229662095
96667.0,CASHOUT,2018-08-09 09:58:07,339222556933,339264942772
288000.0,CASHOUT,2018-08-09 09:43:00,339221929496,339264382983
10000.0,CASHOUT,2018-08-09 09:44:21,339221929496,339264382983
70000.0,CASHOUT,2018-08-09 09:45:54,339220358264,339229662095
83333.0,CASHOUT,2018-08-09 09:54:08,339261222561,339229662084
86667.0,CASHOUT,2018-08-09 10:00:45,339220810792,3392201378877
194000.0,CASHOUT,2018-08-09 10:06:01,3392248956127,33922842984276
84000.0,CASHOUT,2018-08-09 10:04:51,339225873154,3392289146437
47050.0,CASHIN,2018-08-09 10:04:31,339264113081,339353159
150000.0,CASHOUT,2018-08-09 10:06:07,339263439462,339264382996
128800.0,CASHIN,2018-08-09 10:07:32,339264382546,339353159
132750.0,CASHIN,2018-08-09 10:12:25,339264382528,339353159
100000.0,CASHIN,2018-08-09 10:12:43,33922895746475,3392249783217
19000.0,CASHIN,2018-08-09 10:13:02,339264382500,339353159
20000.0,CASHOUT,2018-08-09 10:13:45,339267960384,3392284802307
10.0,CASHIN,2018-08-09 10:13:36,3392686206617,339221980966
10000.0,CASHOUT,2018-08-09 10:14:22,339221980966,3392686206617
22820.0,CASHIN,2018-08-09 10:15:20,33922280563275,33922280563273
20000.0,CASHOUT,2018-08-09 10:16:52,339222442130,339264382963
4900.0,CASHOUT,2018-08-09 10:16:47,339222304889,3392223048897
87600.0,CASHIN,2018-08-09 10:16:29,339264382982,339353159
162350.0,CASHIN,2018-08-09 10:16:35,339264942783,339353159
100.0,CASHIN,2018-08-09 10:17:34,33922280563275,33922280563273
100.0,CASHIN,2018-08-09 10:18:25,33922280563275,33922280563273
15000.0,CASHOUT,2018-08-09 10:20:06,36506,3392223048897
50000.0,CASHIN,2018-08-09 10:20:13,33922895746475,3392258146857
206.0,CASHOUT,2018-08-09 10:25:13,33922280563273,33922280563275
500000.0,CASHOUT,2018-08-09 10:26:43,3392228056327,33922280563275
73333.0,CASHOUT,2018-08-09 10:27:09,339225806211,339264382996
62500.0,CASHOUT,2018-08-09 10:30:41,339227030916,3392270309167
86650.0,CASHOUT,2018-08-09 10:30:53,339242397819,33922804779371
70000.0,CASHIN,2018-08-09 10:31:20,3392270309167,34738
96650.0,CASHOUT,2018-08-09 10:32:36,339242855918,3392630749647
90000.0,CASHOUT,2018-08-09 10:34:44,339225296214,33922788417979
5000.0,CASHOUT,2018-08-09 10:34:03,339227030916,3392270309167
3000.0,CASHOUT,2018-08-09 10:35:43,339226520904,3392261672747
96650.0,CASHOUT,2018-08-09 10:35:48,339245380885,3392630749647
30000.0,CASHOUT,2018-08-09 10:37:36,339284117575,3392201435357
1025.0,CASHIN,2018-08-09 10:36:33,339855833,85766
1025.0,CASHIN,2018-08-09 10:37:24,339855833,37290
1200.0,CASHIN,2018-08-09 10:38:07,339855833,37922
175000.0,CASHOUT,2018-08-09 10:40:07,3392265044317,3392699879151
1050.0,CASHIN,2018-08-09 10:40:12,33922642422471,91474
500000.0,CASHOUT,2018-08-09 10:40:43,339224449999,339264382921
8000.0,CASHOUT,2018-08-09 10:41:35,339269254684,339264382930
103000.0,CASHOUT,2018-08-09 10:41:45,339252017851,3392210904467
105000.0,CASHOUT,2018-08-09 10:43:39,339269254684,339264382930
650.0,PAYMENT,2018-08-09 10:44:14,339229320949,339339556
86650.0,CASHOUT,2018-08-09 10:47:32,339221045516,3392630749647
1050.0,CASHIN,2018-08-09 10:44:47,33922365890779,22582
3063300.0,CASHIN,2018-08-09 10:45:09,339264382511,339353159
3000.0,CASHOUT,2018-08-09 10:45:21,339223022226,339264382964
66667.0,CASHOUT,2018-08-09 10:47:48,339261353314,339264382591
96600.0,CASHOUT,2018-08-09 10:48:19,339263672662,3392266093137
10000.0,CASHOUT,2018-08-09 10:49:56,339228189164,339264382578
69000.0,CASHIN,2018-08-09 10:51:51,339264382511,339222353938
86600.0,CASHOUT,2018-08-09 10:52:48,339264642330,339264382586
86650.0,CASHOUT,2018-08-09 10:56:28,339261477806,3392630749647
83000.0,CASHOUT,2018-08-09 10:54:31,339227544484,339264183091
86600.0,CASHOUT,2018-08-09 10:56:18,339226580620,339264382586
89500.0,CASHIN,2018-08-09 10:56:48,339264382550,339353159
114300.0,CASHIN,2018-08-09 10:59:48,339229662084,339353159
96650.0,CASHOUT,2018-08-09 11:00:56,339267472030,339264942785
90000.0,CASHOUT,2018-08-09 11:01:12,339240674227,3392246518147
95000.0,CASHIN,2018-08-09 11:00:44,33922877676679,339220578747
550000.0,CASHOUT,2018-08-09 11:01:11,339223022226,339264382964
195000.0,CASHOUT,2018-08-09 11:01:27,33922071888879,33928953434375
73800.0,CASHIN,2018-08-09 11:02:01,339264382505,339353159
125000.0,CASHOUT,2018-08-09 11:02:26,339221363309,33922498441779
83300.0,CASHOUT,2018-08-09 11:03:09,339242260989,339264382531
86600.0,CASHOUT,2018-08-09 11:04:22,339249105970,339264382586
134350.0,CASHIN,2018-08-09 11:04:24,339264382905,339353159
1025.0,CASHIN,2018-08-09 11:06:14,339855833,84200
100000.0,CASHOUT,2018-08-09 11:08:09,339224404757,339264382591
1025.0,CASHIN,2018-08-09 11:08:26,339855833,60421
86667.0,CASHOUT,2018-08-09 11:09:00,339221109369,3392223079447
96667.0,CASHOUT,2018-08-09 11:09:26,339225440360,33922418190079
96667.0,CASHOUT,2018-08-09 11:11:59,339224013022,33922418190079
5.0,P2P,2018-08-09 11:13:23,339221286186,75113
4.0,P2P,2018-08-09 11:13:53,75113,339221286186
2000.0,CASHIN,2018-08-09 11:18:41,339264113081,75113
20000.0,CASHIN,2018-08-09 11:19:12,339264382996,84760
86667.0,CASHOUT,2018-08-09 11:21:23,339263800664,3392287792687
131000.0,CASHOUT,2018-08-09 11:21:31,339222036519,339264942734
86650.0,CASHOUT,2018-08-09 11:21:57,339225126599,3392289146437
32000.0,CASHOUT,2018-08-09 11:22:19,339226394060,339264183097
83333.0,CASHOUT,2018-08-09 11:23:53,339227061525,3392287792687
59600.0,CASHIN,2018-08-09 11:23:49,339264382921,339353159
5000.0,CASHIN,2018-08-09 11:24:34,3392240285257,18471
3750.0,CASHIN,2018-08-09 11:24:55,339264382921,339353153
86667.0,CASHOUT,2018-08-09 11:25:47,339241218355,3392287792687
80000.0,CASHOUT,2018-08-09 11:25:51,339222755335,339264382952
83333.0,CASHOUT,2018-08-09 11:27:34,339267344239,3392223079447
86667.0,CASHOUT,2018-08-09 11:27:38,339224247846,3392287792687
95000.0,CASHOUT,2018-08-09 11:28:05,339220578747,33922071888879
96600.0,CASHOUT,2018-08-09 11:28:54,339267312723,3392201014047
86667.0,CASHOUT,2018-08-09 11:29:39,339263676827,3392287792687
140000.0,CASHOUT,2018-08-09 11:29:49,339222780776,3392448028647
100000.0,CASHOUT,2018-08-09 11:30:47,339223408316,3392698326307
1100.0,CASHIN,2018-08-09 11:31:09,339855833,86759
25000.0,CASHIN,2018-08-09 11:31:41,339264382586,339224996654
1025.0,CASHIN,2018-08-09 11:32:10,339855833,79129
50000.0,CASHOUT,2018-08-09 11:33:22,339220360201,339264382511
80000.0,CASHOUT,2018-08-09 11:33:37,339227884081,339229662095
5000.0,CASHOUT,2018-08-09 11:33:51,339268872027,339264942710
83333.0,CASHOUT,2018-08-09 11:34:28,339263770991,339264382996
106000.0,CASHOUT,2018-08-09 11:35:08,339229479322,339264382505
80000.0,CASHOUT,2018-08-09 11:36:05,339226428685,339229662095
100000.0,CASHOUT,2018-08-09 11:39:00,339229359097,339264382926
8988000.0,CASHOUT,2018-08-09 11:39:32,339269951,339264382591
1025.0,CASHIN,2018-08-09 11:41:03,339855833,61227
5000.0,CASHOUT,2018-08-09 11:41:20,339261089423,339264382930
1025.0,CASHIN,2018-08-09 11:43:13,3392221776747,37690
80000.0,CASHOUT,2018-08-09 11:46:39,339267140696,3392287792687
96667.0,CASHOUT,2018-08-09 11:46:44,339229585244,3392633875717
1025.0,CASHIN,2018-08-09 11:47:40,339855833,45983
83300.0,CASHOUT,2018-08-09 11:51:17,339220255723,33922239820779
239500.0,CASHIN,2018-08-09 11:50:43,339264382531,339353159
83000.0,CASHOUT,2018-08-09 11:51:04,84832,33922480444373
1050.0,CASHIN,2018-08-09 11:52:35,33922365890779,32964
180000.0,CASHOUT,2018-08-09 11:53:40,3392284148707,33922239820775
93325.0,CASHOUT,2018-08-09 11:53:23,339220415320,3392287926977
1005.0,P2P,2018-08-09 11:54:42,32964,339223658907
83333.0,CASHOUT,2018-08-09 11:55:41,339225126890,33922483314179
200000.0,CASHIN,2018-08-09 11:55:46,33922239820775,33922239820779
86600.0,CASHOUT,2018-08-09 11:56:41,339223766501,339264942734
83333.0,CASHOUT,2018-08-09 11:56:50,339227957637,33922483314179
600000.0,CASHOUT,2018-08-09 11:59:07,33922239820779,33922494764475
83000.0,CASHOUT,2018-08-09 11:58:30,339221056534,3392236433337
96000.0,CASHOUT,2018-08-09 11:59:55,339225925055,339264942772
1025.0,CASHIN,2018-08-09 11:59:01,339855833,09754
1025.0,CASHIN,2018-08-09 11:59:07,3392221776747,75175
4600.0,PAYMENT,2018-08-09 11:59:26,339228663208,339339588
1025.0,CASHIN,2018-08-09 11:59:46,3392221776747,39559
86667.0,CASHOUT,2018-08-09 12:00:41,339267175336,3392287792687
1000.0,CASHOUT,2018-08-09 12:01:54,339223658907,33922365890779
100000.0,CASHOUT,2018-08-09 12:02:38,339223268238,3392232074307
1025.0,CASHIN,2018-08-09 12:03:12,339855833,66618
103300.0,CASHOUT,2018-08-09 12:04:25,339224074971,33922115661171
370000.0,CASHOUT,2018-08-09 12:04:23,3392204752797,33928953434375
4728993.0,CASHIN,2018-08-09 12:04:10,339264382511,339353153
553000.0,CASHOUT,2018-08-09 12:04:28,33922480202077,33922480202075
1050.0,CASHIN,2018-08-09 12:04:41,33922642422471,77280
86600.0,CASHOUT,2018-08-09 12:05:54,339261937553,33922480202079
1050.0,CASHIN,2018-08-09 12:05:55,33922642422471,49920
100000.0,CASHOUT,2018-08-09 12:07:06,3392232074307,3392699879151
76600.0,CASHOUT,2018-08-09 12:08:21,339222605323,339264942734
900000.0,CASHOUT,2018-08-09 12:09:56,3392287823157,33926111347675
5000.0,CASHOUT,2018-08-09 12:09:34,339225240902,339264382578
100000.0,CASHOUT,2018-08-09 12:10:46,339267549386,339264942734
23000.0,CASHOUT,2018-08-09 12:11:04,339228502092,3392228363287
350900.0,CASHIN,2018-08-09 12:11:08,339264382952,339353159
1500.0,PAYMENT,2018-08-09 12:11:19,339224770035,339339953
100000.0,CASHOUT,2018-08-09 12:12:31,339261898157,3392227318187
86000.0,CASHOUT,2018-08-09 12:13:07,339223429321,339264382952
80000.0,CASHIN,2018-08-09 12:13:48,3392224593967,33922504173379
80000.0,CASHOUT,2018-08-09 12:15:01,339223111443,3392274809117
17250.0,CASHIN,2018-08-09 12:16:01,339229662095,339353159
100000.0,CASHOUT,2018-08-09 12:16:16,339263802578,339264382591
1025.0,CASHIN,2018-08-09 12:16:44,339855833,37735
100000.0,CASHOUT,2018-08-09 12:17:54,339226938258,339264382531
40000.0,CASHOUT,2018-08-09 12:17:57,339227584825,3392639193417
22000.0,P2P,2018-08-09 12:17:44,339225356158,339263568749
1025.0,CASHIN,2018-08-09 12:18:15,339855833,35450
250.0,CASHIN,2018-08-09 12:19:30,3392236589077,33922365890779
35200.0,CASHIN,2018-08-09 12:19:40,3392639193417,339220963409
1025.0,CASHIN,2018-08-09 12:19:49,339855833,77836
274400.0,CASHOUT,2018-08-09 12:20:17,3392295510147,339264382561
4918.0,PAYMENT,2018-08-09 12:20:44,339223047119,339339530
89900.0,CASHOUT,2018-08-09 12:22:20,75746,33922498441779
10000.0,CASHOUT,2018-08-09 12:24:00,339228225161,3392260244667
200000.0,CASHOUT,2018-08-09 12:25:23,3392233310707,3392699879151
5800.0,CASHOUT,2018-08-09 12:23:14,339222483510,33922873753679
72400.0,CASHOUT,2018-08-09 12:23:41,339223349434,339264382531
6000.0,CASHOUT,2018-08-09 12:25:52,01036,339264382511
5000.0,CASHIN,2018-08-09 12:26:22,3392639193417,339227584825
5000.0,CASHIN,2018-08-09 12:26:51,3392249298617,339223305356
86600.0,CASHOUT,2018-08-09 12:27:07,339227711954,339264382531
6000.0,P2P,2018-08-09 12:27:31,339242231010,339269095650
96500.0,CASHOUT,2018-08-09 12:29:58,339261128230,3392236433337
86667.0,CASHOUT,2018-08-09 12:29:15,339224832484,33922418190079
83300.0,CASHOUT,2018-08-09 12:29:40,339267973126,339264382531
86000.0,CASHOUT,2018-08-09 12:29:55,339261525264,3392265044317
93300.0,CASHOUT,2018-08-09 12:30:39,339223363466,3392630749647
83300.0,CASHOUT,2018-08-09 12:31:26,339268259864,3392209599857
90000.0,CASHOUT,2018-08-09 12:31:11,339229774389,339264382531
90000.0,CASHOUT,2018-08-09 12:32:11,339226468265,33922418190079
75000.0,CASHOUT,2018-08-09 12:32:09,339241671853,3392289146437
100333.0,CASHOUT,2018-08-09 12:32:23,339224968765,339264942772
1025.0,CASHIN,2018-08-09 12:32:16,3392289730857,69248
100000.0,CASHOUT,2018-08-09 12:35:23,339224348048,3392236433337
500.0,CASHIN,2018-08-09 12:35:19,3392234045427,01286
3000.0,PAYMENT,2018-08-09 12:36:00,339222583239,339339737
500.0,CASHIN,2018-08-09 12:37:04,3392204752797,339227245535
133.0,CASHIN,2018-08-09 12:37:45,3392204752797,339227245535
1025.0,CASHIN,2018-08-09 12:38:27,3392221776747,77511
90000.0,CASHOUT,2018-08-09 12:40:59,339261778313,339264942772
96000.0,CASHOUT,2018-08-09 12:42:51,339267944004,3392274809117
50000.0,CASHIN,2018-08-09 12:42:15,33926263544775,3392627370597
20700.0,CASHOUT,2018-08-09 12:42:50,339223587833,3392691083137
6800.0,PAYMENT,2018-08-09 12:44:28,339224823723,339339531
100000.0,CASHOUT,2018-08-09 12:45:53,339263865040,3392274809117
96667.0,CASHOUT,2018-08-09 12:46:47,339223482547,3392265044317
3000.0,CASHIN,2018-08-09 12:46:50,3392204358427,339226898770
29000.0,CASHOUT,2018-08-09 12:47:57,69641,33922327458675
50000.0,CASHOUT,2018-08-09 12:48:05,339263617600,33922418190077
83300.0,CASHOUT,2018-08-09 12:50:34,339267956798,339264942734
1050.0,CASHIN,2018-08-09 12:50:40,33922365890779,40508
1025.0,CASHIN,2018-08-09 12:51:06,3392289730857,23969
1030.13,P2P,2018-08-09 12:51:28,40508,339243658907
86600.0,CASHOUT,2018-08-09 12:52:17,339261307374,3392236878447
1020.0,P2P,2018-08-09 12:52:48,23969,94442
83300.0,CASHOUT,2018-08-09 13:00:08,26870,339264382531
5000.0,CASHIN,2018-08-09 12:54:54,3392240285257,339246711277
96600.0,CASHOUT,,339246433963,3392214176737
9950.0,CASHOUT,2018-08-09 12:59:05,339224877481,33922836036271
83300.0,CASHOUT,2018-08-09 12:57:47,339227937525,3392274542527
1002.0,CASHOUT,2018-08-09 13:07:17,339243658907,33922365890779
70500.0,CASHOUT,2018-08-09 12:59:03,339268025073,3392204370667
1000.0,CASHIN,2018-08-09 12:58:57,33922498441779,40282
80000.0,CASHOUT,2018-08-09 13:01:45,33922504173379,339264942772
1025.0,CASHIN,2018-08-09 13:01:32,3392289730857,80339
370000.0,CASHOUT,2018-08-09 13:04:33,3392223079447,33928953434375
80000.0,CASHOUT,2018-08-09 13:03:36,339263104850,339264942734
86500.0,CASHOUT,2018-08-09 13:04:20,339222648140,339264942772
